symbol,name,sector,composite_score,value_score,momentum_score,quality_score,flow_score,news_score,analyst_conviction_score,analyst_avg_score,analyst_report_count,analyst_broker_diversity,analyst_target_revision_pct,analyst_novelty_score,analyst_fwd_ret_5d,analyst_fwd_ret_20d,analyst_alpha_ret_5d,analyst_alpha_ret_20d,analyst_bias_adjustment,analyst_parse_quality_score,analyst_pdf_coverage,analyst_target_upside_pct,analyst_target_dispersion_pct,analyst_agreement_score,analyst_recency_score,analyst_latest_title,analyst_revision_breadth_score,analyst_revision_breadth_count,analyst_positive_revision_ratio,analyst_peer_spillover_score,analyst_peer_alpha_5d,analyst_peer_support_count,event_alpha_score,event_expected_alpha_5d,event_recent_count,event_recent_positive_count,event_recent_negative_count,event_last_type,event_last_bias,event_last_days_ago,macro_sector_score,macro_regime_score,macro_micro_interaction_score,ml_pred_return_5d,ml_pred_score,ml_sector_score,ml_model_type,ml_train_rows,flow_top_brokers,flow_event_mix,micro_ofi,micro_foreign_pressure,micro_broker_concentration,micro_queue_imbalance,micro_absorption_score,microstructure_score,flow_intraday_samples,flow_intraday_avg_5m,flow_intraday_avg_15m,flow_intraday_avg_30m,flow_intraday_avg_60m,flow_intraday_last_event,flow_intraday_last_captured_at,factor_rank_score,analyst_rank_score,flow_state_score,flow_rank_score,flow_intraday_edge_score,flow_intraday_rank_score,micro_rank_score,macro_rank_score,ml_rank_score,event_rank_score,active_source_count,card_score
000660,SK하이닉스,IT하드웨어 (반도체),0.6497666666666666,0.5,0.8800000000000001,0.3999999999999999,0.875,0.3666666666666667,7.626,0.8675,2.0,2.0,0.0,0.7979,0.0,0.0,0.0,0.0,0.0,0.6522,0.0,40.9048,3.01,0.6699,0.7028,HBM 전선 이상 무,0.5,1.0,1.0,0.2701,3.4968,1.0,,,0.0,0.0,0.0,,,,7.0,1.8,0.8053763440860215,0.02134415308439404,0.3655913978494624,0.6881720430107526,ridge_fewshot,6,,,,,,,,,0,,,,,,,1.0,0.42857142857142855,,,,,,0.989247311827957,0.3655913978494624,,4,0.6859987039170506
005930,삼성전자,IT하드웨어 (반도체),0.5752666666666666,0.5,0.68,0.6,0.4499999999999999,0.6666666666666666,9.5567,0.8118,3.0,3.0,0.0,0.7945,8.6649,0.0,3.4968,0.0,-0.0114,0.7505,0.3333,33.9492,4.8766,0.7512,0.776,진정한 풀스택,0.6649,2.0,1.0,0.0503,0.0,1.0,,,0.0,0.0,0.0,,,,7.0,1.8,0.7811827956989248,0.04369014922628778,0.7419354838709677,0.6881720430107526,ridge_fewshot,6,,,,,,,,,0,,,,,,,0.6,0.6904761904761905,,,,,,0.978494623655914,0.7419354838709677,,4,0.6744923675115206
373220,LG에너지솔루션,2차전지/배터리,0.4931333333333333,0.5,0.24,0.6666666666666666,0.65,0.7333333333333334,8.1731,1.6047,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0132,0.5873,0.0,21.7799,0.0,1.0,0.8153,26년 ESS 추정치 추가 상향 조정,1.0,1.0,1.0,0.2784,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,1.8,0.6126344086021506,0.025867035674638564,0.41935483870967744,0.456989247311828,ridge_fewshot,6,,,,,,,,,0,,,,,,,0.4,0.5119047619047619,,,,,,0.7419354838709677,0.41935483870967744,,4,0.4857088853686636
005380,현대차,자동차/완성차,0.4928666666666667,0.5,0.36,0.4666666666666666,0.35,0.5666666666666667,6.9375,1.9298,2.0,1.0,0.0,0.7725,0.0,0.0,0.0,0.0,-0.0095,0.7945,0.5,-2.0772,0.0,1.0,0.7028,현대차(005380) 팰리세이드 리콜 관련 업데이트,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,1.8,0.5981182795698925,0.041320737828878754,0.6989247311827957,0.6989247311827957,ridge_fewshot,6,,,,,,,,,0,,,,,,,0.2,0.36904761904761907,,,,,,0.7096774193548387,0.6989247311827957,,4,0.4258514544930876
081660,미스토홀딩스,의류/섬유,,,,,,,12.1777,5.0365,2.0,1.0,0.0,0.7581,0.0,0.0,0.0,0.0,0.0235,0.8224,0.5,38.7755,0.0,1.0,0.8153,"미스토홀딩스(081660) 4Q25 Review : 턴어라운드 본격화 전망되나, K패션은 기다림이 필요",1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,1.8,0.7094086021505377,0.07637979122336636,0.946236559139785,0.946236559139785,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.9642857142857143,,,,,,0.946236559139785,0.946236559139785,,3,0.8676318976722204
083500,에프엔에스테크,디스플레이장비및부품,,,,,,,12.5179,5.3707,2.0,1.0,0.0,0.7725,0.0,0.0,0.0,0.0,0.0274,0.7957,0.5,80.072,0.0,1.0,0.7385,에프엔에스테크(083500) 수익성 개선 흐름 본격화될 전망,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,1.8,0.7142473118279571,0.06688231935260444,0.8817204301075269,0.5913978494623656,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.9880952380952381,,,,,,0.956989247311828,0.8817204301075269,,3,0.8622082890228052
036800,나이스정보통신,상업서비스와공급품,,,,,,,12.7166,6.0061,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0739,1.0,1.0,32.0755,0.0,1.0,0.8567,"나이스정보통신(036800) Valuation 저평가, TRS 성장성",1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,1.8,0.7190860215053764,0.04667899281983383,0.7741935483870968,0.7741935483870968,ridge_fewshot,6,,,,,,,,,0,,,,,,,,1.0,,,,,,0.967741935483871,0.7741935483870968,,3,0.8408653846153845
039030,이오테크닉스,IT하드웨어 (반도체),,,,,,,10.4628,3.9465,2.0,1.0,0.0,0.7408,0.0,0.0,0.0,0.0,-0.0158,0.834,0.5,15.8901,0.0,1.0,0.8153,이오테크닉스(039030) NAND 고단화 수혜 예상,1.0,1.0,1.0,0.321,3.4968,2.0,,,0.0,0.0,0.0,,,,7.0,1.8,0.9408602150537635,0.08180682563845669,0.956989247311828,0.6881720430107526,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.8452380952380952,,,,,,1.0,0.956989247311828,,3,0.8342867481980385
036570,엔씨소프트,엔터테인먼트/게임,,,,,,,12.2407,3.7815,3.0,2.0,0.0,0.784,0.0,0.0,0.0,0.0,-0.0486,0.7493,0.3333,65.9452,8.6083,0.9139,0.8567,엔씨소프트(036570) 실적은 센티를 이긴다,1.0,2.0,1.0,0.238,0.0,4.0,,,0.0,0.0,0.0,,,,0.0,1.8,0.646505376344086,0.05678329858038157,0.8172043010752689,0.8774193548387096,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.9761904761904762,,,,,,0.8172043010752689,0.8172043010752689,,3,0.8132451553822522
393890,더블유씨피,전기제품,,,,,,,12.0779,4.4294,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0134,0.589,0.0,120.2202,0.0,1.0,0.8153,"실적, 밸류에이션 정상화 초입 구간",1.0,1.0,1.0,0.3526,0.0,2.0,,,0.0,0.0,0.0,,,,0.0,1.8,0.6997311827956989,0.04375336345290609,0.7526881720430108,0.7383512544802867,ridge_fewshot,6,,,,,,,,,0,,,,,,,,0.9523809523809523,,,,,,0.9247311827956989,0.7526881720430108,,3,0.8081228583244711
